Country,State,Location,Month_name,Time_category,Fatal Y/N,Attack_Count
Australia,Queensland,Townsville,November,Unknown,Unknown,1
Australia,Queensland,Townsville,September,Unknown,Fatal,1
Australia,Queensland,Townsville,September,Unknown,Non-Fatal,1
Australia,Queensland,"Trinity Beach, 17 km northwast of Cairns",September,Afternoon,Non-Fatal,1
Australia,Queensland,"Trinity Beach, Cairns",April,Afternoon,Fatal,1
Australia,Queensland,"Trinity Beach, Cairns",June,Afternoon,Fatal,1
Australia,Queensland,"Tully, North Queensland",October,Unknown,Non-Fatal,1
Australia,Queensland,Unknown,January,Unknown,Non-Fatal,1
Australia,Queensland,Unknown,January,Unknown,Unknown,1
Australia,Queensland,Unknown,June,Unknown,Non-Fatal,1
Australia,Queensland,Unknown,March,Unknown,Non-Fatal,1
Australia,Queensland,Waterford West,February,Evening,Non-Fatal,1
Australia,Queensland,Weipa,May,Unknown,Non-Fatal,1
Australia,Queensland,Wellington Point,April,Unknown,Non-Fatal,1
Australia,Queensland,"Wellington Point, Brisbane",November,Unknown,Non-Fatal,1
Australia,Queensland,White Cliffs,January,Unknown,Non-Fatal,1
Australia,Queensland,"Whitehaven Beach, Whitsundays Island",January,Morning,Non-Fatal,1
Australia,Queensland,Whitsunday Passage,February,Unknown,Non-Fatal,1
Australia,Queensland,"Woorim Beach, Bribie Island,",October,Evening,Non-Fatal,1
Australia,Queensland,Wurtulla,February,Afternoon,Non-Fatal,1
Australia,Queensland,Wynnum-Manley,February,Unknown,Non-Fatal,1
Australia,Queensland,Yandaran Beach,May,Afternoon,Non-Fatal,1
Australia,Queensland,Yeppoon,November,Unknown,Non-Fatal,1
Australia,Queensland,"Yeppoon, near Ross Creek",December,Unknown,Non-Fatal,1
Australia,Queensland,"Yeppoon, near Ross Creek",January,Afternoon,Non-Fatal,1
Australia,Queensland,Yorkey’s Knob Beach near Cairns,August,Afternoon,Fatal,1
Australia,Queensland,Yorkey’s Knob Beach near Cairns,August,Afternoon,Non-Fatal,1
Australia,Queensland ,"Kirra Beach, Coolangatta",October,Evening,Fatal,1
Australia,South Australia,(Point Sinclair) Penong,February,Evening,Fatal,1
Australia,South Australia,"3 km off Port Victoria, Yorke Peninsula",December,Unknown,Non-Fatal,1
Australia,South Australia,3 miles out to sea off Glenelg,November,Unknown,Non-Fatal,1
Australia,South Australia,55 miles south of Adelaide,December,Afternoon,Non-Fatal,1
Australia,South Australia,Adelaide,February,Unknown,Non-Fatal,1
Australia,South Australia,Adelaide,January,Unknown,Non-Fatal,1
Australia,South Australia,Adelaide,September,Unknown,Fatal,1
Australia,South Australia,Aldinga Beach,March,Afternoon,Non-Fatal,1
Australia,South Australia,Ardrossan,March,Unknown,Non-Fatal,2
Australia,South Australia,Belfast (now Port Fairy),January,Unknown,Non-Fatal,1
Australia,South Australia,Black Point,March,Unknown,Non-Fatal,1
Australia,South Australia,"Black Point, Eyre Peninsula",September,Afternoon,Fatal,1
Australia,South Australia,"Brighton Beach, Adelaide",February,Afternoon,Non-Fatal,1
Australia,South Australia,Cactus Beach,March,Early morning,Non-Fatal,1
Australia,South Australia,Cactus Beach near Penong,September,Early morning,Fatal,1
Australia,South Australia,"Cactus Beach, near Ceduna",August,Afternoon,Non-Fatal,1
Australia,South Australia,Cape Douglas,December,Unknown,Non-Fatal,1
Australia,South Australia,Cape Elizabeth,April,Unknown,Non-Fatal,1
Australia,South Australia,Cape Jervis,December,Morning,Non-Fatal,1
Australia,South Australia,Cape Jervis,February,Evening,Non-Fatal,1
Australia,South Australia,Carrickalinga Head,December,Afternoon,Fatal,1
Australia,South Australia,Ceduna,January,Unknown,Non-Fatal,1
Australia,South Australia,Ceduna,November,Unknown,Unknown,1
Australia,South Australia,Coffin Bay,January,Unknown,Fatal,1
Australia,South Australia,Cowell,December,Unknown,Non-Fatal,1
Australia,South Australia,"Dangerous Reef, South Neptune Island",December,Unknown,Non-Fatal,1
Australia,South Australia,"Dolphin Bay, Innes National Park",April,Unknown,Non-Fatal,1
Australia,South Australia,D’Estrees Bay near Kangaroo Island,December,Afternoon,Non-Fatal,1
Australia,South Australia,Elliston,May,Morning,Fatal,1
Australia,South Australia,"Elliston, Eyre Peninsula",May,Morning,Non-Fatal,1
Australia,South Australia,Encounter Bay,March,Unknown,Non-Fatal,1
Australia,South Australia,Fishery Bay,April,Morning,Non-Fatal,1
Australia,South Australia,"Fishery Bay, Eyre Peninsula",September,Afternoon,Non-Fatal,1
Australia,South Australia,Gleneg,February,Evening,Non-Fatal,1
Australia,South Australia,Glenelg,December,Morning,Non-Fatal,1
Australia,South Australia,Glenelg,December,Unknown,Non-Fatal,2
Australia,South Australia,Glenelg ,August,Afternoon,Fatal,1
Australia,South Australia,Glenelg Breakwater,March,Unknown,Non-Fatal,1
Australia,South Australia,"Goldsmith Beach, Yorke Peninsula",February,Afternoon,Fatal,1
Australia,South Australia,Goolwa Beach,October,Morning,Non-Fatal,1
Australia,South Australia,"Goolwa Beach, Fleurieu Peninsula",February,Unknown,Non-Fatal,1
Australia,South Australia,Grange,March,Evening,Non-Fatal,1
Australia,South Australia,"Hardwicke Bay, Yorke Peninsula",May,Afternoon,Fatal,1
Australia,South Australia,Hog Bay,April,Unknown,Non-Fatal,1
Australia,South Australia,Kangaroo Island,September,Afternoon,Non-Fatal,1
Australia,South Australia,Largs Bay,January,Unknown,Non-Fatal,1
Australia,South Australia,Laura Bay,December,Unknown,Unknown,1
Australia,South Australia,"Lipson Cove, Tumby Bay",August,Evening,Non-Fatal,1
Australia,South Australia,Marino,January,Unknown,Non-Fatal,1
Australia,South Australia,Marion Bay,February,Unknown,Non-Fatal,1
Australia,South Australia,"Merino Rocks, Adelaide",September,Unknown,Fatal,1
Australia,South Australia,"Middle Beach, 40 km north of Adelaide",December,Afternoon,Non-Fatal,1
Australia,South Australia,Middleton Beach,December,Afternoon,Non-Fatal,2
Australia,South Australia,Middleton Beach,January,Afternoon,Non-Fatal,1
Australia,South Australia,"Middleton Point, Fleurieu Peninsula",June,Evening,Non-Fatal,2
Australia,South Australia,Millicent,January,Unknown,Non-Fatal,1
Australia,South Australia,Moama Beach,October,Afternoon,Non-Fatal,1
Australia,South Australia,Near Port Vincent,November,Unknown,Non-Fatal,1
Australia,South Australia,Normanville,October,Afternoon,Non-Fatal,1
Australia,South Australia,North Haven,November,Unknown,Non-Fatal,1
Australia,South Australia,Off Franklin Island between Streaky Bay & Ceduna,January,Unknown,Non-Fatal,1
Australia,South Australia,Off Perforated Island near Coffin Bay,February,Evening,Fatal,1
Australia,South Australia,Off Port Broughton,June,Unknown,Non-Fatal,1
Australia,South Australia,"Parsons Beach,  Fleurieu Peninsula",June,Morning,Non-Fatal,1
Australia,South Australia,"Pennington Bay, Kangaroo Island",August,Afternoon,Non-Fatal,1
Australia,South Australia,"Point Lowly, north of Whyalla",September,Unknown,Non-Fatal,1
Australia,South Australia,"Point Sinclair, Cactus Beach near Penong",February,Unknown,Non-Fatal,1
Australia,South Australia,Port Augusta,August,Unknown,Non-Fatal,1
Australia,South Australia,"Port Hughes, 100 miles from Adelaide in Spencer Gulf",December,Unknown,Non-Fatal,1
Australia,South Australia,Port MacDonnell,January,Evening,Fatal,1
Australia,South Australia,Port Newby,April,Unknown,Non-Fatal,1
Australia,South Australia,Port Phillip,December,Unknown,Fatal,1
Australia,South Australia,Port Phillip Bay,October,Unknown,Non-Fatal,1
Australia,South Australia,"Port Pirie, Spencer Gulf, 230 km north of Adelaide",January,Unknown,Fatal,1
Australia,South Australia,"Port River, Adelaide",February,Unknown,Non-Fatal,1
Australia,South Australia,Port Wakefield,April,Unknown,Fatal,1
Australia,South Australia,Port Wakefield,March,Unknown,Fatal,1
Australia,South Australia,"Schnapper Rock, Kirton Point",March,Unknown,Non-Fatal,1
Australia,South Australia,Seacliff,October,Morning,Non-Fatal,1
Australia,South Australia,Second Valley,November,Morning,Non-Fatal,1
Australia,South Australia,"Smoky Bay, near Ceduna, on the Eyre Peninsula",April,Afternoon,Fatal,1
Australia,South Australia,"Snapper Point, Aldinga Beach, Adelaide",September,Afternoon,Fatal,1
Australia,South Australia,South Neptune Island,June,Afternoon,Fatal,1
Australia,South Australia,Streaky Bay,April,Morning,Non-Fatal,1
Australia,South Australia,Streaky Bay,January,Unknown,Fatal,1
Australia,South Australia,Streaky Bay,July,Afternoon,Non-Fatal,1
Australia,South Australia,Streaky Bay,July,Unknown,Non-Fatal,1
Australia,South Australia,Surfers Paradise Beach near Victor Harbour,March,Unknown,Non-Fatal,1
Australia,South Australia,Thistle Island,December,Unknown,Non-Fatal,1
Australia,South Australia,Waitpinga,June,Morning,Non-Fatal,1
Australia,South Australia,"Waitpinga Beach, near Victor Harbor, Encounter Bay",March,Night,Fatal,1
Australia,South Australia,"Walkers Beach, Elliston",January,Afternoon,Non-Fatal,1
Australia,South Australia,"West Beach, Adelaide",December,Afternoon,Fatal,1
Australia,South Australia,"West Beach, Brighton",March,Afternoon,Fatal,1
Australia,South Australia,"West Beach, near Adelaide",January,Evening,Fatal,1
Australia,South Australia,"Wiseman’s Beach, Peake Bay, Port Lincoln",March,Afternoon,Fatal,1
Australia,South Australia,Wrights Bay,March,Night,Non-Fatal,1
Australia,Tasmania,Badger Head,January,Unknown,Non-Fatal,1
Australia,Tasmania,Barren Joey Island,April,Unknown,Unknown,1
Australia,Tasmania,Binalong Bay,January,Afternoon,Non-Fatal,1
Australia,Tasmania,Bridport,March,Unknown,Unknown,1
Australia,Tasmania,"Cape Pillar, Storm Bay",September,Unknown,Non-Fatal,1
Australia,Tasmania,"Chimney Point, George’s Bay",April,Afternoon,Unknown,1
Australia,Tasmania,Clifton Beach,July,Unknown,Non-Fatal,1
Australia,Tasmania,"Clifton Beach, southwest of Hobart",February,Evening,Unknown,1
Australia,Tasmania,Eaglehawk Neck,January,Morning,Non-Fatal,1
Australia,Tasmania,Elliot's Cove,February,Unknown,Non-Fatal,1
Australia,Tasmania,Flinders Island,August,Afternoon,Non-Fatal,1
Australia,Tasmania,"Fluted Cape, Bruny Island",July,Afternoon,Fatal,1
Australia,Tasmania,George Town Cove,February,Unknown,Non-Fatal,1
Australia,Tasmania,"Lachan Island, Mercury Passage",July,Morning,Fatal,1
Australia,Tasmania,Maatsuyker Island ,June,Unknown,Non-Fatal,1
Australia,Tasmania,Nettley Bay,February,Afternoon,Unknown,1
Australia,Tasmania,Off Stanley,July,Afternoon,Non-Fatal,1
Australia,Tasmania,Off Tasman Island,January,Unknown,Non-Fatal,1
Australia,Tasmania,"Piccaninny Point, 10 miles from Bicheno",December,Unknown,Non-Fatal,1
Australia,Tasmania,Ralph Bay,February,Night,Non-Fatal,1
Australia,Tasmania,Safety Cove,January,Afternoon,Fatal,1
Australia,Tasmania,Shelly Point ,October,Afternoon,Non-Fatal,1
Australia,Tasmania,Smelting Works Bay near Hobart,April,Unknown,Non-Fatal,1
Australia,Tasmania,South Cape Bay,February,Unknown,Fatal,1
Australia,Tasmania,South Cape Bay,June,Unknown,Non-Fatal,1
Australia,Tasmania,Taroona,February,Unknown,Non-Fatal,1
Australia,Tasmania,Tasman Island,August,Unknown,Non-Fatal,1
Australia,Tasmania,Tenth Island,July,Morning,Unknown,1
Australia,Tasmania,Tenth Island (King Island),June,Morning,Fatal,1
Australia,Tasmania,Triabunna,June,Unknown,Non-Fatal,1
Australia,Tasmania,Unknown,August,Unknown,Unknown,1
Australia,Tasmania,Unknown,December,Unknown,Non-Fatal,1
Australia,Tasmania,Unknown,January,Afternoon,Non-Fatal,1
Australia,Tasmania,"Whale Bay, King Island, Bass Strait",January,Unknown,Non-Fatal,1
Australia,Tasmania,Wynyard,January,Afternoon,Non-Fatal,1
Australia,Tasmania,near Schouten Island,December,Unknown,Non-Fatal,1
Australia,Torres Strait, Thursday Island,December,Unknown,Non-Fatal,1
Australia,Torres Strait,200 miles from MacKay,July,Unknown,Non-Fatal,1
Australia,Torres Strait,40 miles off Thursday Island,November,Unknown,Fatal,1
Australia,Torres Strait,Adolphus Channel,February,Afternoon,Non-Fatal,1
Australia,Torres Strait,Arlington Reef,January,Unknown,Fatal,1
Australia,Torres Strait,Badu Island,April,Unknown,Fatal,2
Australia,Torres Strait,Barrier Reef near Innisfail,November,Unknown,Non-Fatal,2
Australia,Torres Strait,"Barrow Point, 100 miles north of Cooktown, Queensland",February,Unknown,Non-Fatal,1
Australia,Torres Strait,Bathurst Island,August,Unknown,Non-Fatal,1
Australia,Torres Strait,"Coconut Island , 100 miles east of Thursday Island",April,Unknown,Non-Fatal,1
Australia,Torres Strait,"Darnley Island, Torres Strait",September,Unknown,Fatal,1
Australia,Torres Strait,Deliverance Island,January,Unknown,Fatal,1
Australia,Torres Strait,"Fishman's Island (near Port Moresby, PNG) ",June,Unknown,Non-Fatal,1
Australia,Torres Strait,"Horn Island, near Thursday Island",December,Afternoon,Non-Fatal,1
Australia,Torres Strait,Mabiuag,September,Unknown,Fatal,1
Australia,Torres Strait,"Mabuiag Island, between New Guinea & Australia",August,Morning,Non-Fatal,1
Australia,Torres Strait,Naghir Island,January,Unknown,Non-Fatal,1
Australia,Torres Strait,Near Badu Island,October,Unknown,Non-Fatal,1
Australia,Torres Strait,"Near Barrow Point, Queensland",February,Unknown,Fatal,1
Australia,Torres Strait,Near Boydong Cay,November,Unknown,Fatal,1
Australia,Torres Strait,Near Dauan Island,March,Unknown,Fatal,1
Australia,Torres Strait,Near Mabuiag Island,August,Unknown,Non-Fatal,1
Australia,Torres Strait,Near Mabuiag Island,June,Unknown,Fatal,1
Australia,Torres Strait,"Near Shelburne Bay, Queenland",March,Unknown,Non-Fatal,1
Australia,Torres Strait,Near Thursday Island,April,Unknown,Non-Fatal,1
Australia,Torres Strait,Near Thursday Island,January,Unknown,Non-Fatal,1
Australia,Torres Strait,Near Thursday Island,July,Unknown,Non-Fatal,1
Australia,Torres Strait,Near Thursday Island,March,Unknown,Non-Fatal,1
Australia,Torres Strait,Near Thursday Island,November,Unknown,Non-Fatal,2
Australia,Torres Strait,Near Thursday Island,October,Unknown,Fatal,1
Australia,Torres Strait,Near Thursday Island,October,Unknown,Non-Fatal,1
Australia,Torres Strait,Near Warrior Reefs,May,Unknown,Fatal,1
Australia,Torres Strait,"Near Warrior Reefs, Queensland",August,Unknown,Fatal,1
Australia,Torres Strait,Nepean Island,June,Unknown,Fatal,1
Australia,Torres Strait,Off Bathurst Island,July,Unknown,Fatal,1
Australia,Torres Strait,Off Nepean Island,July,Unknown,Non-Fatal,1
Australia,Torres Strait,On edge of reef near Warrior Island,May,Unknown,Non-Fatal,1
Australia,Torres Strait,Palm Island,December,Unknown,Fatal,1
Australia,Torres Strait,Palm Island,January,Unknown,Non-Fatal,1
Australia,Torres Strait,"Saibai Island, 80 miles north of Cape York",November,Unknown,Non-Fatal,1
Australia,Torres Strait,Three Mile Reef off Lizard Island 50 miles north of Cooktown,March,Unknown,Non-Fatal,1
Australia,Torres Strait,Thursday Island,December,Unknown,Non-Fatal,2
Australia,Torres Strait,Thursday Island,January,Unknown,Non-Fatal,2
Australia,Torres Strait,Thursday Island,March,Unknown,Fatal,1
Australia,Torres Strait,Thursday Island,September,Unknown,Fatal,1
Australia,Torres Strait,"Thursday Island Harbour, Queensland",April,Afternoon,Non-Fatal,1
Australia,Torres Strait,Unknown,August,Unknown,Non-Fatal,2
Australia,Torres Strait,Unknown,February,Unknown,Non-Fatal,1
Australia,Torres Strait,Unknown,January,Unknown,Non-Fatal,2
Australia,Torres Strait,Unknown,January,Unknown,Unknown,1
Australia,Torres Strait,Unknown,May,Unknown,Non-Fatal,1
Australia,Torres Strait,Warrior Reefs,October,Unknown,Fatal,1
Australia,Torres Strait,Western Province,July,Unknown,Unknown,1
Australia,Torres Strait ,Near Mabuiag Island,September,Unknown,Non-Fatal,1
Australia,Torres Strait ,Ota Reef,November,Unknown,Fatal,1
Australia,Unknown,7 miles offshore on east coast of Australia,May,Unknown,Fatal,1
Australia,Unknown,Aquarium,May,Afternoon,Non-Fatal,1
Australia,Unknown,Unknown,April,Unknown,Non-Fatal,1
Australia,Unknown,Unknown,December,Unknown,Non-Fatal,1
Australia,Unknown,Unknown,February,Unknown,Fatal,1
Australia,Unknown,Unknown,February,Unknown,Non-Fatal,1
Australia,Unknown,Unknown,July,Unknown,Non-Fatal,1
Australia,Unknown,Unknown,July,Unknown,Unknown,1
Australia,Unknown,Unknown,May,Unknown,Fatal,1
Australia,Victoria,13th Beach,January,Evening,Non-Fatal,1
Australia,Victoria,150 yards from the pier at Lorne,December,Unknown,Non-Fatal,1
Australia,Victoria,"6 km off Collendina, south of Melbourne",November,Unknown,Non-Fatal,1
Australia,Victoria,Albert Park in Port Phillip Bay,February,Unknown,Fatal,1
Australia,Victoria,"Altona, Melbourne",December,Unknown,Non-Fatal,1
Australia,Victoria,Anglesea,February,Unknown,Non-Fatal,1
Australia,Victoria,Bells Beach,September,Unknown,Non-Fatal,1
Australia,Victoria,Blairgowrie,January,Afternoon,Non-Fatal,1
Australia,Victoria,Boarding School Bay,January,Unknown,Non-Fatal,1
Australia,Victoria,Brighton,March,Night,Non-Fatal,1
Australia,Victoria,"Canadian Bay near Mount Eliza, 30 miles from Melbourne",April,Unknown,Non-Fatal,1
Australia,Victoria,Cape Nelson,January,Unknown,Non-Fatal,1
Australia,Victoria,Carrum,April,Unknown,Fatal,1
Australia,Victoria,Cathedral Rock,August,Morning,Non-Fatal,1
Australia,Victoria,"Cheviot Beach, Portsea, Port Phillip Bay",December,Unknown,Fatal,1
Australia,Victoria,Collendina Beach east of Ocean Grove,December,Morning,Non-Fatal,1
Australia,Victoria,Cowes,February,Unknown,Non-Fatal,1
Australia,Victoria,"East of Station Pier, Port Melbourne",January,Unknown,Non-Fatal,1
Australia,Victoria,Elwood,February,Unknown,Unknown,1
Australia,Victoria,Elwood,January,Unknown,Unknown,1
Australia,Victoria,Elwood Beach,October,Afternoon,Non-Fatal,1
Australia,Victoria,Emerald Hill,January,Unknown,Fatal,1
Australia,Victoria,"Fairhaven Beach, Lorne",November,Afternoon,Non-Fatal,1
Australia,Victoria,Flinders,November,Evening,Non-Fatal,1
Australia,Victoria,Flinders Island,April,Unknown,Non-Fatal,1
Australia,Victoria,"Flinders, Mornington Penisula",July,Unknown,Non-Fatal,1
Australia,Victoria,"Flinders, Mornington Penisula",June,Afternoon,Non-Fatal,1
Australia,Victoria,Frankston,January,Unknown,Unknown,1
